Time,Poke1,Poke2,Line1,Line2,Line3,Line4,Cue1,Cue2,Cue3,Cue4
315.651,True,False,0,0,0,0,False,False,False,False
315.691,True,False,0,0,0,0,False,False,False,False
315.732,True,False,0,0,0,0,False,False,False,False
315.773,True,False,0,0,0,0,False,False,False,False
315.814,True,False,0,0,0,0,False,False,False,False
315.854,True,False,0,0,0,0,False,False,False,False
315.895,True,False,0,0,0,0,False,False,False,False
315.936,True,False,0,0,0,0,False,False,False,False
315.977,True,False,0,0,0,0,False,False,False,False
316.017,True,False,0,0,0,0,False,False,False,False
316.058,True,False,0,0,0,0,False,False,False,False
316.099,True,False,0,0,0,0,False,False,False,False
316.139,True,False,0,0,0,0,False,False,False,False
316.18,True,False,0,0,0,0,False,False,False,False
316.221,True,False,0,0,0,0,False,False,False,False
316.262,True,False,0,0,0,0,False,False,False,False
316.303,True,False,0,0,0,0,False,False,False,False
316.343,True,False,0,0,0,0,False,False,False,False
316.384,True,False,0,0,0,0,False,False,False,False
316.425,True,False,0,0,0,0,False,False,False,False
316.466,True,False,0,0,0,0,False,False,False,False
316.506,True,False,0,0,0,0,False,False,False,False
316.547,True,False,0,0,0,0,False,False,False,False
316.588,True,False,0,0,0,0,False,False,False,False
316.628,True,False,0,0,0,0,False,False,False,False
316.669,True,False,0,0,0,0,False,False,False,False
316.71,True,False,0,0,0,0,False,False,False,False
316.751,True,False,0,0,0,0,False,False,False,False
316.791,True,False,0,0,0,0,False,False,False,False
316.832,True,False,0,0,0,0,False,False,False,False
316.873,True,False,0,0,0,0,False,False,False,False
316.914,True,False,0,0,0,0,False,False,False,False
316.955,True,False,0,0,0,0,False,False,False,False
316.995,True,False,0,0,0,0,False,False,False,False
317.036,True,False,0,0,0,0,False,False,False,False
317.077,True,False,0,0,0,0,False,False,False,False
317.118,True,False,0,0,0,0,False,False,False,False
317.158,True,False,0,0,0,0,False,False,False,False
317.199,True,False,0,0,0,0,False,False,False,False
317.24,True,False,0,0,0,0,False,False,False,False
317.28,True,False,0,0,0,0,False,False,False,False
317.321,True,False,0,0,0,0,False,False,False,False
317.362,True,False,0,0,0,0,False,False,False,False
317.403,True,False,0,0,0,0,False,False,False,False
317.443,True,False,0,0,0,0,False,False,False,False
317.484,True,False,0,0,0,0,False,False,False,False
317.525,True,False,0,0,0,0,False,False,False,False
317.566,True,False,0,0,0,0,False,False,False,False
317.607,True,False,0,0,0,0,False,False,False,False
317.648,True,False,0,0,0,0,False,False,False,False
317.688,True,False,0,0,0,0,False,False,False,False
319.97,True,False,0,0,0,0,False,False,False,False
320.052,True,False,0,0,0,0,False,False,False,False
320.092,True,False,0,0,0,0,False,False,False,False
320.133,True,False,0,0,0,0,False,False,False,False
320.174,True,False,0,0,0,0,False,False,False,False
320.215,True,False,0,0,0,0,False,False,False,False
320.255,True,False,0,0,0,0,False,False,False,False
320.296,True,False,0,0,0,0,False,False,False,False
320.337,True,False,0,0,0,0,False,False,False,False
320.378,True,False,0,0,0,0,False,False,False,False
320.419,True,False,0,0,0,0,False,False,False,False
320.459,True,False,0,0,0,0,False,False,False,False
320.5,True,False,0,0,0,0,False,False,False,False
320.541,True,False,0,0,0,0,False,False,False,False
320.582,True,False,0,0,0,0,False,False,False,False
320.622,True,False,0,0,0,0,False,False,False,False
320.663,True,False,0,0,0,0,False,False,False,False
343.048,False,False,0,0,0,0,False,True,False,False
343.089,False,True,0,0,0,0,False,False,False,False
343.13,False,True,0,0,0,0,False,False,False,False
343.171,False,True,0,0,0,0,False,False,False,False
343.212,False,True,0,0,0,0,False,False,False,False
343.253,False,True,0,0,0,0,False,False,False,False
343.293,False,True,0,0,0,0,False,False,False,False
343.334,False,True,0,0,0,0,False,False,False,False
343.375,False,True,0,0,0,0,False,False,False,False
343.416,False,True,0,0,0,0,False,False,False,False
343.456,False,True,0,0,0,0,False,False,False,False
343.497,False,True,0,0,0,0,False,False,False,False
343.538,False,True,0,0,0,0,False,False,False,False
365.51,True,False,0,0,0,0,False,False,False,False
365.55,True,False,0,0,0,0,False,False,False,False
365.591,True,False,0,0,0,0,False,False,False,False
365.632,True,False,0,0,0,0,False,False,False,False
365.673,True,False,0,0,0,0,False,False,False,False
365.714,True,False,0,0,0,0,False,False,False,False
365.754,True,False,0,0,0,0,False,False,False,False
365.795,True,False,0,0,0,0,False,False,False,False
365.836,True,False,0,0,0,0,False,False,False,False
365.877,True,False,0,0,0,0,False,False,False,False
365.917,True,False,0,0,0,0,False,False,False,False
457.689,True,False,0,0,0,0,False,False,False,False
457.73,True,False,0,0,0,0,False,False,False,False
457.771,True,False,0,0,0,0,False,False,False,False
457.934,True,False,0,0,0,0,False,False,False,False
457.975,True,False,0,0,0,0,False,False,False,False
458.016,True,False,0,0,0,0,False,False,False,False
458.057,True,False,0,0,0,0,False,False,False,False
458.097,True,False,0,0,0,0,False,False,False,False
458.138,True,False,0,0,0,0,False,False,False,False
458.179,True,False,0,0,0,0,False,False,False,False
458.22,True,False,0,0,0,0,False,False,False,False
458.261,True,False,0,0,0,0,False,False,False,False
458.301,True,False,0,0,0,0,False,False,False,False
458.342,True,False,0,0,0,0,False,False,False,False
458.383,True,False,0,0,0,0,False,False,False,False
458.424,True,False,0,0,0,0,False,False,False,False
458.464,True,False,0,0,0,0,False,False,False,False
458.505,True,False,0,0,0,0,False,False,False,False
458.546,True,False,0,0,0,0,False,False,False,False
458.587,True,False,0,0,0,0,False,False,False,False
458.627,True,False,0,0,0,0,False,False,False,False
458.668,True,False,0,0,0,0,False,False,False,False
458.709,True,False,0,0,0,0,False,False,False,False
458.75,True,False,0,0,0,0,False,False,False,False
458.79,True,False,0,0,0,0,False,False,False,False
458.831,True,False,0,0,0,0,False,False,False,False
458.872,True,False,0,0,0,0,False,False,False,False
458.913,True,False,0,0,0,0,False,False,False,False
458.954,True,False,0,0,0,0,False,False,False,False
458.994,True,False,0,0,0,0,False,False,False,False
459.035,True,False,0,0,0,0,False,False,False,False
459.076,True,False,0,0,0,0,False,False,False,False
459.116,True,False,0,0,0,0,False,False,False,False
459.157,True,False,0,0,0,0,False,False,False,False
459.198,True,False,0,0,0,0,False,False,False,False
459.239,True,False,0,0,0,0,False,False,False,False
459.279,True,False,0,0,0,0,False,False,False,False
459.32,True,False,0,0,0,0,False,False,False,False
459.361,True,False,0,0,0,0,False,False,False,False
459.402,True,False,0,0,0,0,False,False,False,False
459.443,True,False,0,0,0,0,False,False,False,False
459.483,True,False,0,0,0,0,False,False,False,False
459.524,True,False,0,0,0,0,False,False,False,False
